actor_loss,discrete_loss,frame,logits_entropy,offset_loss,step,total_time
105.23403438719193,0.47907068580389023,6900,1.2929734635353087,104.65824294835329,6900.0,225.89155268669128
90.91489201607091,0.46530929297208784,7000,1.2882541120052338,90.29446046799421,7000.0,228.23996782302856
96.2875147526807,0.4676119291782379,7100,1.2841053485870362,96.55556375905871,7100.0,230.68193197250366
106.80178480101104,0.473815024793148,7200,1.2871540677547455,105.73499329015613,7200.0,233.14599299430847
91.56881278458208,0.4607607731223106,7300,1.2772651743888854,92.14312149211764,7300.0,235.53923678398132
99.58180568241838,0.458613301217556,7400,1.2764133477211,98.33871230483055,7400.0,237.9542419910431
87.3256709221566,0.45042423486709593,7500,1.2695645916461944,86.33353408426046,7500.0,240.4616985321045
85.44271162889972,0.45796018034219743,7600,1.2694312989711762,84.29296427220106,7600.0,242.9300513267517
74.32379974941216,0.44649735152721404,7700,1.2608055913448333,73.43842009827495,7700.0,245.63008403778076
82.08350473642349,0.44860942035913465,7800,1.2612623953819275,81.7568814381957,7800.0,248.45345640182495
78.12417632518428,0.44756193667650224,7900,1.256923750638962,77.24408576637506,7900.0,251.25014472007751
68.53308242205345,0.4473183643817902,8000,1.2546305179595947,67.39366554841399,8000.0,255.5822012424469
75.10393865273731,0.4439010310173035,8100,1.2493126559257508,75.15706626325846,8100.0,258.4289495944977
76.40488071459355,0.4475431209802628,8200,1.2503999304771423,74.86973320692778,8200.0,261.411257982254
67.83136794148105,0.4431084364652634,8300,1.2458525955677033,68.33030413836241,8300.0,264.3327839374542
74.11347961307752,0.4407833731174469,8400,1.2438999664783479,72.6882874649018,8400.0,267.2449357509613
54.927422921256266,0.43670895010232924,8500,1.237757419347763,53.888788513839245,8500.0,270.84784030914307
75.44705525011119,0.4381839457154274,8600,1.238203719854355,76.07046613097191,8600.0,274.4002559185028
61.87907122709964,0.43083184838294986,8700,1.2341134774684905,61.80402880907059,8700.0,278.15162658691406
60.14565292207321,0.4347749951481819,8800,1.2323550438880921,60.011694706976414,8800.0,281.8823323249817
52.009206233638345,0.43790683656930923,8900,1.2323114025592803,51.9585779607296,8900.0,285.49135661125183
53.93949705067247,0.4366239857673645,9000,1.2246529603004455,53.63998241722584,9000.0,289.0368618965149
51.445870718153394,0.43064569622278215,9100,1.2219276058673858,49.99610350281,9100.0,291.9708602428436
35.468259456724226,0.42041280746459964,9200,1.2168231093883515,33.86844406276941,9200.0,295.06254506111145
57.36917781357718,0.427782841026783,9300,1.2169081211090087,58.077241126447916,9300.0,298.05665469169617
57.741261317883385,0.4208412989974022,9400,1.2061091113090514,57.5235500857234,9400.0,300.96482491493225
49.03864303201732,0.41567793279886245,9500,1.2003128707408905,49.421048149466515,9500.0,304.0514512062073
41.89878872745108,0.41639781564474104,9600,1.2008667492866516,41.11616803333163,9600.0,307.1511971950531
45.02975331291114,0.41833187997341154,9700,1.199943573474884,43.52529241889715,9700.0,310.2099084854126
43.934421195842255,0.4142716372013092,9800,1.190189608335495,43.61207940429449,9800.0,312.83717346191406
46.28524232795923,0.4126778149604797,9900,1.190427190065384,45.97798527032137,9900.0,315.6499798297882
46.55775099727187,0.41164051860570905,10000,1.1885488831996918,46.17984611168504,10000.0,320.126966714859
38.22865772955488,0.41281536310911177,10100,1.184090905189514,37.44168059527874,10100.0,322.5790219306946
43.834124205136064,0.41799991607666015,10200,1.1876689112186432,43.14692071080208,10200.0,325.1998019218445
51.735530169883575,0.41732372254133226,10300,1.1864307045936584,51.12648952752352,10300.0,327.6165840625763
39.03559793104039,0.4117288386821747,10400,1.1795972168445588,37.234174735844135,10400.0,330.1698396205902
29.915323913392456,0.4030941033363342,10500,1.1743242955207824,29.5702143907547,10500.0,332.53995752334595
33.2262231052512,0.40087204486131667,10600,1.1701348543167114,33.17517322674394,10600.0,334.9340386390686
27.58292337455372,0.4006505641341209,10700,1.1672796428203582,28.134307458996773,10700.0,337.5341794490814
29.467603451839768,0.40203491985797885,10800,1.1637670254707337,28.130144096910954,10800.0,339.97203183174133
31.53622946939846,0.4004045581817627,10900,1.1612450611591338,31.288976959884167,10900.0,342.24131417274475
28.33298519961905,0.3933060747385025,11000,1.150955102443695,27.643594849854708,11000.0,344.4725399017334
38.1047913349501,0.3971077036857605,11100,1.1537344646453858,37.586837615817785,11100.0,346.7591116428375
31.849780393118905,0.39304434686899187,11200,1.1499285876750946,31.9998697116971,11200.0,349.08928418159485
31.10027015563285,0.3875932508707047,11300,1.1407810175418853,30.34889703243971,11300.0,351.62155508995056
29.45651256152899,0.392978863120079,11400,1.1420227372646332,29.424181759357452,11400.0,353.96904492378235
29.724748604368454,0.39162748664617536,11500,1.1373217105865479,29.53280894458294,11500.0,356.2113676071167
19.573977463316208,0.3849767878651619,11600,1.1333772921562195,19.97767847403884,11600.0,358.5036380290985
